starting calculations for phase 1
-0.4000000000, 1.1900000000, -0.5393820795, 6, time: 0
-0.4000000000, 1.2000000000, -0.5478134465, 4, time: 0
-0.4000000000, 1.2100000000, -0.5563822133, 4, time: 0
-0.4000000000, 1.2200000000, -0.5650904999, 3, time: 0
-0.4000000000, 1.2300000000, -0.5739404514, 3, time: 0
-0.4000000000, 1.2400000000, -0.5829342530, 4, time: 0
-0.4000000000, 1.2500000000, -0.5920741019, 5, time: 0
-0.4000000000, 1.2600000000, -0.6013622283, 3, time: 0
-0.4000000000, 1.2700000000, -0.6108009148, 4, time: 0
-0.4000000000, 1.2800000000, -0.6203924353, 6, time: 0
-0.4000000000, 1.2900000000, -0.6301391229, 5, time: 0
-0.4000000000, 1.3000000000, -0.6400433296, 6, time: 0
-0.4000000000, 1.3100000000, -0.6501074401, 4, time: 0
-0.4000000000, 1.3200000000, -0.6603338710, 5, time: 0
-0.4000000000, 1.3300000000, -0.6707250694, 5, time: 0
-0.4000000000, 1.3400000000, -0.6812835138, 6, time: 0
-0.4000000000, 1.3500000000, -0.6920117163, 4, time: 0
-0.4000000000, 1.3600000000, -0.7029122180, 7, time: 0
-0.4000000000, 1.3700000000, -0.7139875952, 6, time: 0
-0.4000000000, 1.3800000000, -0.7252404575, 5, time: 0
-0.4000000000, 1.3900000000, -0.7366734442, 4, time: 0
-0.4000000000, 1.4000000000, -0.7482892339, 4, time: 0
-0.4000000000, 1.4100000000, -0.7600905358, 4, time: 0
-0.4000000000, 1.4200000000, -0.7720800923, 5, time: 0
-0.4000000000, 1.4300000000, -0.7842606801, 4, time: 0
-0.4000000000, 1.4400000000, -0.7966351161, 7, time: 0
-0.4000000000, 1.4500000000, -0.8092062471, 4, time: 0
-0.4000000000, 1.4600000000, -0.8219769582, 4, time: 0
-0.4000000000, 1.4700000000, -0.8349501696, 4, time: 0
-0.4000000000, 1.4800000000, -0.8481288401, 4, time: 0
-0.4000000000, 1.4900000000, -0.8615159616, 6, time: 0
-0.4000000000, 1.5000000000, -0.8751145639, 4, time: 0
